adj,ngm,com,adj_e
10.736870607855387,9.769040261472343,9.177233884033654,10.320832582270572
10.723595447500426,9.795950936408742,9.09091595080527,10.133301936687955
10.823386221532257,10.116820225634157,9.080852440161879,10.336291705114212
10.361757054785409,9.66697311451042,9.149714836336262,9.938096881805137
10.633404183096989,9.92230982042689,9.093117051505995,10.222581307335131
11.130342777469718,10.141033839562406,9.100031238486011,10.66357132001509
11.12868676837347,10.14964947631687,9.063016859337628,10.681996739933611
10.450458434703046,9.721725860119605,9.008016868159325,10.017298114747533
10.370135050190967,9.673325206583973,9.088142269454718,10.02000147928028
11.106300679873522,10.086346200305538,9.244182888637686,10.59023630421462
10.566493333915277,9.731560818569234,9.147519825447814,10.168486335256825
10.674475604548322,9.942525678603902,9.137965664629494,10.192811033911928
10.967695842631983,9.948411970480354,9.164769254742621,10.532771075802875
10.9802848145425,10.12122007582741,9.110911062074305,10.543387895034948
10.776865710542914,9.858080402435224,9.109252923977342,10.277807146667287
10.858371101278205,10.015236757015565,9.102215815051268,10.43312829038658
10.663936569786127,9.81700483124152,9.051946269475083,10.1184726313444
10.492696615633758,9.667374943425678,9.068209532952078,9.864363780559092
11.226066493079529,10.242846967225521,9.12941779504133,10.700243365100393
10.831808898614545,9.882659087828282,9.112069444481357,10.178843050355242
11.134942608703717,9.943493371955865,9.132648488866014,10.667034206539274
10.58281396669123,9.690371543537848,9.109967372423283,10.140885829888715
10.548913876050182,9.748400859762198,9.092403866871631,10.130806237101988
10.956234895421568,9.943757232434258,9.161181953523734,10.496262205568478
10.577996833812408,9.738639944193501,9.13034301342181,10.140264222972542
10.752179550413619,9.870083752986812,9.152651521488565,10.137595808226514
10.554167777362482,9.777389636318379,9.031029189553994,10.162671637589096
10.539324829344784,9.853874149260381,9.109858936269388,9.936629674232156
10.636892785134656,9.79724085093442,9.071132433937748,10.06356212792406
11.496136641382192,10.245957039588417,9.119219048052667,11.046329715490128
10.88814078946001,9.88757678844484,9.161774661683573,10.385823871422847
11.136696444261657,10.03827964483242,9.097635468920235,10.60026002124081
10.74292613875974,9.824890484090153,9.145060301004676,10.334272793172817
10.887939549301539,9.931340302266994,9.18615461675858,10.351125503621649
10.676933710373612,9.714870873924113,9.135100883081767,10.239255505559266
10.79131704404542,9.795938964084767,9.082735465032842,10.344470438628877
10.769423122181328,9.84896996377844,9.120318698336439,10.203924958294095
10.493621097781329,9.695157682766764,9.134505815548588,9.949399556294452
10.541993597371544,9.799262671499475,9.130174769403116,10.124525504119402
10.778746950360835,9.856433576603788,9.13041616957955,10.33629103417421
10.909407892457205,10.101375165182827,9.164500143357523,10.332749314166644
10.821655328558345,10.02566533489048,9.088053892667585,10.371235986188427
11.087535534939859,9.922754202459506,9.186434775528225,10.572846048645
11.17415008927463,10.132940631535828,9.018650864575463,10.793225103110949
10.711940809275086,9.926254074529298,9.066821774669595,10.220654182447358
10.84001504715108,9.902598163563358,9.133259437625847,10.487106492562004
10.71394777160475,9.7730097982977,9.087694115037882,10.324710906448086
10.744624545513512,9.758807768369417,9.135157824492566,10.078402792276162
11.053128625054002,9.98321757115916,9.24284297768404,10.484631019894064
10.74800398175536,9.739252968737928,9.083804158576413,10.325015843246025
10.884799740862023,9.94050683567768,9.112972946672881,10.303695570248129
10.622518581724636,9.955954403918945,9.135226271146397,10.164265349205802
10.902317245245204,10.154834801414863,9.09815046261796,10.419649113553199
10.782768906498783,9.835559776732286,9.068551700469378,10.236469982214059
11.067702128091323,9.958758494165753,9.095372755466983,10.63114541057986
10.956911640080904,10.04525461713033,9.134742864990239,10.605578355819187
10.775592094878052,9.843853102716993,9.065005630696223,10.209208355523621
10.604097152902604,9.822767974409844,9.14626450860817,10.134547972519337
10.717311444439806,9.84869815551187,9.075561331464682,10.3279292615927
10.449926029642263,9.607055565927316,9.05308944383302,9.980377800358443
10.614415239061007,9.886493568695384,9.127724478391263,10.045786366313203
10.935437052137589,9.68008518526572,9.108942112575702,10.374879126785478
10.554980551513037,9.655659855997627,9.177529983845663,10.156968113581145
10.792885785878962,9.866950976361421,9.068677849071008,10.37828742914229
10.6746210916701,9.909153957572634,9.072267981449238,10.170490050257964
10.829296830300372,10.048055539781316,9.1899665104223,10.61441166606839
10.587660008773073,9.751167489652085,9.109451982918369,10.203485343351955
10.68799711976364,9.847592668524365,9.111146801321807,10.225933648359646
11.21458061661357,9.982457054468371,9.1784025365678,10.675539085908436
10.780505412802198,9.796247109637834,9.14548462394889,10.266898403907707
10.486640447753905,9.737658111640634,9.126101964148969,10.114014021088396
10.801462827735035,9.946020741964748,9.166967024304322,10.476560532349072
10.874371423954402,9.916672526943309,9.106381318393778,10.502942752777512
10.781370575500285,9.855639562597753,9.13177312699077,10.253857657639626
10.495371053416822,9.727179991472267,9.109604981914767,10.094727934175268
10.747931223815355,9.88755886523465,9.078661361564503,10.309407883436213
10.616867358219146,9.82819346933605,9.134875360300102,10.222420421246325
10.796469700403545,9.793462677204827,9.124438155868994,10.393322006018133
11.091692672907413,9.91302831753929,9.202186550811547,10.592483821486663
10.819239119528124,9.9460860906663,9.103870153572904,10.343381198446
11.045303184619906,9.899046590502243,9.100025590739472,10.619943341171432
10.426457956408566,9.640219206615177,9.06479209631236,9.987565955488975
10.884866374780904,9.969805976241872,9.119718771059468,10.334891858874862
10.560382161293477,9.789793909960336,9.077903011058817,10.11621665832144
11.053391581904492,10.121813124755432,9.094427649832559,10.579382185654906
10.63442701511308,9.707969309661536,9.122372004872183,10.214593798349082
10.862098960770487,10.002892911044054,9.072885056576562,10.392748986193073
10.812785582832461,9.833793156804882,9.079032116371222,10.379511363088367
10.903459399099216,9.91324367097549,9.131145257692383,10.363397800929716
10.85214765985295,9.95879282350385,9.118412536090158,10.339669833293335
11.098826174572624,9.968311598214441,9.108261701921121,10.643929629708778
10.599807509282167,9.826409043988145,9.07592810046622,10.195360342859894
10.713701292641181,9.90434567011082,9.128948271135199,10.326524852815696
11.06759610744881,10.143757197319335,9.174825558146578,10.625766096045766
10.624281847620372,9.774799107588118,9.13491005303162,10.163355903308533
10.506402417251518,9.75153312421346,9.07510992079603,10.01101411937615
11.248601068743948,10.142394376018142,9.133011943072429,10.908432380148286
10.768593252287447,9.939192664003322,9.21646872821272,10.44268225036484
10.797265097874694,9.928058430932397,9.080034491205254,10.455515845107032
10.813805476842042,9.869040708247313,9.122758503552324,10.368242230799083
