adj,ngm,com,adj_e
15.33332435305613,14.9407787961308,9.097398158648152,14.825709075531526
15.795749824869764,15.28370235885378,9.113204759475835,15.383130663334311
15.741813149860029,15.254973415019835,9.040720177812043,15.319332908569748
15.930531694142795,15.358811077846948,9.105575071792885,15.588480658745313
15.603514937239298,15.07792257432275,9.04944417698844,15.217203385591487
15.456318573825072,15.22882177524507,9.073400648941453,15.027338277084635
15.224134258023598,15.032825663670758,9.131600807683705,14.918808521398045
15.652657084388952,15.11585604766401,9.093776825502301,15.371059804449267
15.807534717857544,15.209675959406557,9.120743814494674,15.463457218221125
15.391559471786302,15.171629528828511,9.117825822593096,15.09095002038223
15.412678790054226,15.131386686565484,9.107541035654744,15.03911055627051
16.027054354299338,15.707136052442701,9.086818877947284,15.687148660610825
15.721622610749762,15.309438855022668,9.056621805771393,15.289248672727483
15.121181419677463,14.73732381816105,9.06433352960432,14.745302482498925
15.55158622010731,15.016767145018067,9.157770038729018,15.16246419223189
15.130716335994519,14.61350215422387,9.142136981019009,14.773621751602008
15.343341305227916,15.178932853034258,9.097965373933018,14.911875531902933
15.161046057406097,15.057307159784427,9.12528982657849,14.798272664221956
15.560203204244335,15.023174446159896,9.105808895692196,15.164057798709909
15.613292556509547,15.346252732066324,9.171350202552603,15.277584352252847
15.808620272173046,15.307848613503198,9.138816000964583,15.50326144542699
15.51220806474079,15.12971727325523,9.095830355364654,15.041389506314449
