"","SAR","Infections","Reff_1"
"1",0.458012585833545,0,0.218334611521664
"2",0.459569030424409,9.99834756151285e-05,0.217595167167054
"3",0.461111997507454,0.00019993395868001,0.216867052994828
"4",0.46264201530038,0.000299851532592377,0.216149845221197
"5",0.464159583481511,0.000399736279543816,0.215443144036653
"6",0.465665174961703,0.000499588280564067,0.214746571951025
"7",0.46715923754153,0.000599407615562542,0.21405977226579
"8",0.468642195460879,0.000699194363367295,0.213382407663178
"9",0.470114450847707,0.000798948601762772,0.212714158902541
"10",0.471576385072388,0.000898670407524338,0.212054723615241
"11",0.473028360013699,0.000998359856452025,0.211403815190074
"12",0.474470719242164,0.00109801702340173,0.210761161741914
"13",0.475903789126145,0.00119764198231564,0.210126505156893
"14",0.477327879865753,0.00129723480624988,0.209499600207984
"15",0.478743286459326,0.00139679556740246,0.208880213735375
"16",0.480150289606957,0.00149632433713831,0.208268123886499
"17",0.481549156555251,0.00159582118601387,0.207663119411001
"18",0.482940141887234,0.00169528618380044,0.207064999006336
"19",0.484323488261099,0.00179471939950637,0.206473570710017
"20",0.4856994271012,0.00189412090139796,0.205888651334901
"21",0.487068179244517,0.00199349075701993,0.205310065944173
"22",0.48842995554559,0.00209282903321484,0.204737647362962
"23",0.489784957442709,0.00219213579614097,0.204171235723786
"24",0.491133377487979,0.00229141111129039,0.203610678043252
"25",0.492475399843686,0.00239065504350566,0.203055827827625
"26",0.493811200747241,0.00248986765699577,0.202506544705099
"27",0.495140948946817,0.00258904901535217,0.201962694082773
"28",0.496464806109639,0.00268819918156327,0.201424146826464
"29",0.497782927204779,0.00278731821802825,0.200890778961694
"30",0.499095460862155,0.00288640618657177,0.200362471394263
"31",0.50040254970933,0.00298546314845594,0.199839109648996
"32",0.501704330687594,0.00308448916439386,0.199320583625316
"33",0.503000935348711,0.00318348429456117,0.198806787368445
"34",0.504292490133614,0.00328244859860805,0.198297618855091
"35",0.505579116634245,0.00338138213567052,0.197792979792604
"36",0.506860931839659,0.00348028496438091,0.197292775430627
"37",0.508138048367419,0.0035791571428786,0.196796914384362
"38",0.509410574681258,0.00367799872882024,0.196305308468656
"39",0.510678615295902,0.00377680977938899,0.195817872542121
"40",0.511942270969889,0.00387559035130447,0.195334524360622
"41",0.513201638887166,0.00397434050083156,0.194855184439476
"42",0.514456812828196,0.00407306028378895,0.194379775923767
"43",0.515707883331232,0.00417174975555812,0.193908224466236
"44",0.516954937844412,0.00427040897109121,0.193440458112225
"45",0.518198060869243,0.00436903798491894,0.192976407191213
"46",0.519437334096029,0.00446763685115847,0.1925160042145
"47",0.520672836531751,0.00456620562352095,0.192059183778645
"48",0.521904644620869,0.00466474435531838,0.191605882474266
"49",0.523132832359504,0.00476325309947068,0.191156038799872
"50",0.524357471403384,0.00486173190851291,0.190709593080387
"51",0.525578631169975,0.00496018083460148,0.190266487390085
