"","SAR","Infections","Reff_1"
"1",0.741456382294158,0,0.134869700211613
"2",0.744157433364177,9.99842616136171e-05,0.134380166771863
"3",0.746833196329653,0.000199937099097713,0.133898707892813
"4",0.749484921823902,0.000299858590491198,0.133424965717317
"5",0.752113770318515,0.000399748812641931,0.132958608054272
"6",0.754720819912907,0.000499607841258909,0.132499326057468
"7",0.757307073390983,0.000599435750958222,0.132046832141989
"8",0.759873464616045,0.000699232615308132,0.131600858111987
"9",0.762420864328247,0.00079899850686993,0.131161153476706
"10",0.764950085402762,0.000898733497235904,0.13072748393426
"11",0.767461887621131,0.00099843765706642,0.130299630005036
"12",0.769956982003179,0.00109811105612168,0.129877385798662
"13",0.772436034742206,0.00119775376329567,0.129460557900272
"14",0.774899670781966,0.00129736584664419,0.129048964363461
"15",0.777348477070134,0.00139694737341278,0.128642433798681
"16",0.779783005519519,0.00149649841006427,0.128240804547127
"17",0.782203775705181,0.00159601902230211,0.127843923931263
"18",0.784611277322807,0.00169550927509521,0.127451647574086
"19",0.78700597243119,0.00179496923269906,0.127063838780135
"20",0.789388297499371,0.0018943989586766,0.126680367971986
"21",0.791758665276967,0.00199379851591952,0.126301112176674
"22",0.794117466504377,0.00209316796666537,0.125925954557063
"23",0.796465071477896,0.00219250737251708,0.125554783983738
"24",0.798801831483281,0.00229181679445856,0.125187494643461
"25",0.801128080109987,0.00239109629287215,0.124823985680631
"26",0.80344413445707,0.00249034592755382,0.124464160868603
"27",0.805750296240705,0.00258956575772706,0.124107928308011
"28",0.808046852812268,0.00268875584205897,0.123755200149555
"29",0.810334078095067,0.00278791623867103,0.123405892338972
"30",0.812612233447041,0.00288704700515474,0.123059924382146
"31",0.814881568456007,0.00298614819858245,0.12271721912851
"32",0.817142321673442,0.00308521987551913,0.122377702571087
"33",0.819394721292167,0.0031842620920346,0.122041303661686
"34",0.82163898577285,0.00328327490371394,0.121707954139905
"35",0.82387532442371,0.00338225836566819,0.121377588374732
"36",0.826103937937455,0.0034812125325443,0.121050143217658
"37",0.828325018889071,0.00358013745853447,0.120725557866304
"38",0.83053875219775,0.00367903319738661,0.120403773737689
"39",0.83274531555596,0.00377789980241205,0.120084734350307
"40",0.834944879828355,0.00387673732649541,0.119768385214312
"41",0.837137609422994,0.00397554582210202,0.119454673729121
"42",0.839323662637124,0.00407432534128627,0.11914354908785
"43",0.841503191979549,0.00417307593570038,0.118834962188034
"44",0.843676344471463,0.00427179765660024,0.118528865548135
"45",0.845843261927424,0.00437049055485428,0.118225213229375
"46",0.848004081218028,0.00446915468094966,0.117923960762506
"47",0.850158934515685,0.00456779008499919,0.117625065079117
"48",0.852307949524784,0.00466639681674863,0.117328484447149
"49",0.854451249697435,0.00476497492558225,0.117034178410308
"50",0.856588954435852,0.0048635244605294,0.116742107731076
"51",0.858721179282372,0.00496204547027101,0.116452234337075
"52",0.860848036098012,0.00506053800314488,0.116164521270528
"53",0.862969633230386,0.00515900210715126,0.115878932640615
"54",0.865086075671758,0.00525743782995902,0.1155954335785
"55",0.867197465207904,0.00535584521891053,0.11531399019487
"56",0.869303900558457,0.00545422432102705,0.115034569539787
"57",0.871405477509293,0.00555257518301389,0.114757139564725
"58",0.873502289037523,0.00565089785126516,0.114481669086621
"59",0.875594425429591,0.00574919237186866,0.114208127753825
"60",0.877681974392919,0.00584745879061066,0.113936486013819
"61",0.879765021161556,0.00594569715298032,0.113666715082591
"62",0.881843648596197,0.00604390750417416,0.11339878691556
"63",0.883917937278951,0.00614208988910059,0.113132674179958
"64",0.88598796560319,0.00624024435238368,0.112868350228571
"65",0.888053809858791,0.00633837093836787,0.112605789074764
"66",0.890115544313059,0.00643646969112133,0.112344965368709
"67",0.892173241287591,0.00653454065444048,0.112085854374739
"68",0.894226971231352,0.00663258387185328,0.111828431949776
"69",0.896276802790159,0.00673059938662357,0.111572674522753
"70",0.898322802872819,0.00682858724175395,0.11131855907498
"71",0.900365036714102,0.00692654747998989,0.111066063121411
"72",0.902403567934735,0.00702448014382318,0.110815164692736
"73",0.904438458598601,0.00712238527549502,0.110565842318279
"74",0.906469769267292,0.00722026291699962,0.11031807500964
"75",0.908497559052165,0.00731811311008723,0.110071842245047
"76",0.910521885664055,0.00741593589626743,0.109827123954378
"77",0.91254280546076,0.00751373131681232,0.109583900504819
"78",0.914560373492428,0.0076114994127594,0.109342152687122
"79",0.916574643544961,0.00770924022491448,0.109101861702434
"80",0.918585668181535,0.00780695379385488,0.108863009149668
"81",0.92059349878235,0.00790464015993186,0.108625577013381
"82",0.922598185582686,0.00800229936327379,0.108389547652148
"83",0.924599777709369,0.00809993144378884,0.108154903787391
"84",0.926598323215722,0.00819753644116727,0.107921628492651
"85",0.928593869115075,0.0082951143948844,0.107689705183276
"86",0.930586461412918,0.00839266534420324,0.107459117606514
